User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,District,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1005600,P00085242,Male,46-50,47,0,Chennai,Northern,Automobile,Tupperware,1,20739,,
1005600,P00085542,Male,46-50,46,0,Theni,Western,IT Sector,Food,1,15540,,
1005602,P00296042,Female,36-45,39,0,Theni,Western,Construction,Food,1,4273,,
1005604,P00151742,Female,36-45,36,0,Ariyalur,Central,Healthcare,Sports Products,3,5504,,
1005604,P00128242,Female,36-45,41,0,Erode,Central,Textile,Furniture,3,16080,,
1005604,P00090942,Female,36-45,41,1,Erode,Central,Banking,Electronics & Gadgets,4,5979,,
1005605,P00030842,Male,18-25,21,1,Kanchipuram,Northern,Govt,Electronics & Gadgets,1,4030,,
1005605,P00241542,Male,18-25,21,1,Madurai,Southern,Media,Household items,3,3825,,
1005605,P00312142,Male,18-25,24,0,Madurai,Southern,Agriculture,Clothing & Apparel,1,3700,,
1005605,P00236542,Male,18-25,18,1,Trichy,Central,IT Sector,Clothing & Apparel,4,8828,,
1005605,P00117442,Male,18-25,22,1,Chennai,Northern,IT Sector,Electronics & Gadgets,1,4178,,
1005605,P00053842,Male,18-25,23,1,Theni,Western,IT Sector,Food,1,19119,,
1005605,P00324942,Male,18-25,22,0,Coimbatore,Western,Retail,Food,1,15235,,
1005605,P00329542,Male,18-25,21,0,Sivagangai,Central,Hospitality,Footwear & Shoes,1,8208,,
1005605,P00332442,Male,18-25,24,1,Sivagangai,Central,Healthcare,Electronics & Gadgets,2,7816,,
1005605,P00250642,Male,18-25,19,1,Sivagangai,Central,IT Sector,Clothing & Apparel,4,7178,,
1005605,P00016642,Male,18-25,23,0,Sivagangai,Central,Textile,Clothing & Apparel,1,6964,,
1005606,P00310242,Male,26-35,28,1,Coimbatore,Western,IT Sector,Food,1,12032,,
1005613,P00100742,Male,36-45,44,0,Kanchipuram,Northern,Healthcare,Clothing & Apparel,2,8623,,
1005613,P00100742,Male,36-45,44,0,Cuddalore,Eastern,Healthcare,Clothing & Apparel,2,8623,,
1005613,P00271142,Male,36-45,39,1,Theni,Western,Lawyer,Electronics & Gadgets,3,9909,,
1005615,P00007842,Female,36-45,43,1,Kanchipuram,Northern,Healthcare,Clothing & Apparel,3,3693,,
1005615,P00084442,Female,36-45,39,1,Sivagangai,Central,Aviation,Food,3,15195,,
1005616,P00327242,Female,46-50,50,1,Theni,Western,Aviation,Beauty,3,4690,,
1005616,P00114442,Female,46-50,47,0,Theni,Western,Banking,Electronics & Gadgets,2,4105,,
1005616,P00100642,Female,46-50,46,0,Sivagangai,Central,Aviation,Food,3,4033,,
1005618,P00274942,Male,18-25,19,0,Tirunelveli,Southern,Automobile,Electronics & Gadgets,2,7990,,
1005618,P00070042,Male,18-25,18,0,Vellore,Northern,Retail,Electronics & Gadgets,1,8050,,
1005620,P00232342,Female,36-45,41,1,Coimbatore,Western,Aviation,Clothing & Apparel,2,6871,,
1005620,P00351142,Female,36-45,39,1,Sivagangai,Central,Aviation,Footwear & Shoes,1,12504,,
1005621,P00227142,Male,26-35,26,1,Theni,Western,Lawyer,Clothing & Apparel,1,8702,,
1005621,P00354942,Male,26-35,34,0,Theni,Western,Healthcare,Electronics & Gadgets,1,7861,,
1005621,P00120742,Female,26-35,30,0,Coimbatore,Western,Healthcare,Sports Products,3,8385,,
1005621,P00354942,Male,26-35,34,0,Tiruvarur,Southern,Healthcare,Electronics & Gadgets,1,7861,,
1005621,P00364842,Female,26-35,35,1,Sivagangai,Central,Agriculture,Pet Care,3,1432,,
1005622,P00199342,Female,36-45,42,0,Theni,Western,Lawyer,Footwear & Shoes,1,8216,,
1005622,P00320442,Female,36-45,44,0,Coimbatore,Western,Aviation,Clothing & Apparel,1,1858,,
1005623,P00193142,Female,26-35,35,1,Trichy,Central,Retail,Food,2,11430,,
1005623,P00014542,Female,26-35,26,1,Ariyalur,Central,Retail,Electronics & Gadgets,3,7860,,
1005623,P00196542,Female,26-35,35,1,Kanyakumari,Southern,Lawyer,Household items,1,3040,,
1005623,P00282842,Female,26-35,31,0,Coimbatore,Western,IT Sector,Food,1,11401,,
1005623,P00155242,Male,26-35,26,1,Sivagangai,Central,Healthcare,Beauty,2,7398,,
1005625,P00289342,Female,26-35,29,0,Sivagangai,Central,Automobile,Food,4,19363,,
1005625,P00145942,Female,26-35,29,1,Sivagangai,Central,Automobile,Clothing & Apparel,4,6874,,
1005626,P00261442,Female,55+,74,0,Cuddalore,Eastern,IT Sector,Clothing & Apparel,3,5404,,
1005626,P00145042,Female,55+,74,1,Kanyakumari,Southern,Lawyer,Clothing & Apparel,3,7039,,
1005626,P00338442,Male,55+,85,0,Theni,Western,Govt,Food,1,11730,,
1005627,P00217142,Female,26-35,34,0,Madurai,Southern,Construction,Clothing & Apparel,2,3525,,
1005627,P00123142,Male,26-35,28,0,Trichy,Central,IT Sector,Stationery,1,20943,,
1005627,P00150342,Female,26-35,28,0,Kanyakumari,Southern,Govt,Sports Products,1,8396,,
1005627,P00103342,Male,26-35,33,1,Kanyakumari,Southern,Aviation,Electronics & Gadgets,4,8082,,
1005627,P00241242,Female,26-35,32,1,Salem,Western,Hospitality,Clothing & Apparel,4,8594,,
1005627,P00083842,Female,26-35,26,0,Theni,Western,Healthcare,Veterinary,2,1051,,
1005627,P00111042,Female,26-35,29,0,Sivagangai,Central,IT Sector,Footwear & Shoes,1,16277,,
1005627,P00153842,Female,26-35,29,0,Sivagangai,Central,Agriculture,Electronics & Gadgets,2,9807,,
1005629,P00255842,Female,26-35,33,0,Trichy,Central,Construction,Beauty,1,6166,,
1005630,P00216142,Female,36-45,44,0,Trichy,Central,Healthcare,Footwear & Shoes,1,16649,,
1005630,P00278942,Female,36-45,37,0,Salem,Western,Lawyer,Electronics & Gadgets,2,8111,,
1005632,P00305142,Male,18-25,21,1,Kanchipuram,Northern,Chemical,Food,4,18975,,
1005634,P00183242,Female,26-35,34,0,Coimbatore,Western,Aviation,Food,1,4269,,
1005634,P00161942,Female,26-35,29,0,Tiruvarur,Southern,Media,Electronics & Gadgets,2,9719,,
1005634,P00161942,Female,26-35,29,0,Erode,Central,Media,Electronics & Gadgets,1,9719,,
1005636,P00178542,Female,26-35,29,1,Kanchipuram,Northern,Media,Electronics & Gadgets,4,7769,,
1005636,P00319042,Female,26-35,28,0,Madurai,Southern,Chemical,Electronics & Gadgets,1,5828,,
1005636,P00141942,Female,26-35,31,0,Trichy,Central,Lawyer,Footwear & Shoes,4,16230,,
1005636,P00145442,Female,26-35,31,1,Ariyalur,Central,Chemical,Electronics & Gadgets,1,9699,,
1005636,P00287242,Female,26-35,32,1,Kanyakumari,Southern,Healthcare,Footwear & Shoes,3,8535,,
1005636,P00014542,Female,26-35,34,1,Kanyakumari,Southern,Retail,Footwear & Shoes,3,8118,,
1005636,P00111542,Female,26-35,33,1,Kanyakumari,Southern,Textile,Household items,3,3128,,
1005636,P00232342,Female,26-35,29,1,Kanyakumari,Southern,IT Sector,Household items,3,3031,,
1005636,P00117742,Female,26-35,32,0,Kanyakumari,Southern,Healthcare,Pet Care,1,1419,,
1005636,P00189042,Female,26-35,28,1,Theni,Western,Banking,Electronics & Gadgets,2,7997,,
1005636,P00331442,Female,26-35,33,1,Sivagangai,Central,Aviation,Food,3,19378,,
1005636,P00270842,Female,26-35,27,0,Sivagangai,Central,Media,Pet Care,4,3446,,
1005638,P00148042,Female,18-25,23,1,Trichy,Central,IT Sector,Household items,4,3025,,
1005638,P00274342,Female,18-25,25,1,Theni,Western,Chemical,Food,1,15756,,
1005641,P00157642,Male,26-35,33,1,Salem,Western,IT Sector,Clothing & Apparel,4,5295,,
1005642,P00057542,Female,0-17,13,0,Kanchipuram,Northern,Aviation,Auto,2,9732,,
1005643,P00111042,Male,36-45,40,0,Chennai,Northern,IT Sector,Clothing & Apparel,3,8828,,
1005643,P00295942,Male,36-45,38,1,Chennai,Northern,Banking,Clothing & Apparel,2,6866,,
1005643,P00266942,Male,36-45,45,0,Chennai,Northern,Banking,Sports Products,1,5305,,
1005643,P00100942,Male,36-45,43,1,Chennai,Northern,IT Sector,Office,3,741,,
1005643,P00037142,Male,36-45,40,0,Ariyalur,Central,Hospitality,Clothing & Apparel,4,7040,,
1005643,P00048442,Male,36-45,37,0,Theni,Western,Healthcare,Household items,2,3078,,
1005643,P00090942,Male,36-45,43,0,Coimbatore,Western,Retail,Clothing & Apparel,1,5385,,
1005643,P00295942,Male,36-45,38,1,Tiruvallur,Northern,Banking,Clothing & Apparel,4,6866,,
1005643,P00282442,Male,36-45,42,0,Vellore,Northern,Hospitality,Beauty,4,6164,,
1005643,P00183242,Male,36-45,39,0,Sivagangai,Central,IT Sector,Electronics & Gadgets,1,4262,,
1005643,P00328842,Male,36-45,39,0,Sivagangai,Central,Aviation,Pet Care,2,2811,,
1005645,P00118742,Female,26-35,29,0,Kanyakumari,Southern,Aviation,Household items,4,3784,,
1005645,P00101742,Female,26-35,27,0,Salem,Western,IT Sector,Clothing & Apparel,2,6926,,
1005645,P00274242,Female,26-35,29,1,Sivagangai,Central,Food Processing,Footwear & Shoes,4,16836,,
1005645,P00114142,Female,26-35,30,0,Erode,Central,Media,Clothing & Apparel,3,3511,,
1005646,P00251942,Female,18-25,25,1,Coimbatore,Western,Aviation,Clothing & Apparel,3,5345,,
1005647,P00201442,Female,18-25,22,0,Tirunelveli,Southern,Construction,Clothing & Apparel,1,1923,,
1005648,P00295342,Female,26-35,28,0,Trichy,Central,Govt,Footwear & Shoes,1,16765,,
1005648,P00025442,Female,26-35,27,0,Kanyakumari,Southern,Healthcare,Clothing & Apparel,4,6865,,
1005648,P00193542,Female,26-35,34,0,Coimbatore,Western,Healthcare,Clothing & Apparel,2,7122,,
1005648,P00236342,Female,26-35,30,0,Sivagangai,Central,Automobile,Clothing & Apparel,2,5234,,
1005649,P00238542,Male,18-25,20,1,Trichy,Central,Media,Auto,1,23281,,
1005649,P00027142,Male,18-25,19,1,Theni,Western,Hospitality,Food,1,11646,,
1005650,P00064042,Male,36-45,43,1,Kanyakumari,Southern,Healthcare,Household items,4,3123,,
1005650,P00085942,Male,36-45,39,1,Sivagangai,Central,Healthcare,Food,1,19674,,
1005650,P00343442,Male,36-45,40,1,Sivagangai,Central,Healthcare,Clothing & Apparel,3,7040,,
1005652,P00010742,Female,18-25,22,0,Trichy,Central,Aviation,Household items,3,3071,,
1005652,P00247542,Female,18-25,24,1,Tirunelveli,Southern,Media,Clothing & Apparel,2,5155,,
1005653,P00200342,Female,51-55,52,0,Kanyakumari,Southern,Chemical,Footwear & Shoes,2,16778,,
1005653,P00285842,Male,51-55,53,0,Coimbatore,Western,Aviation,Food,4,15849,,
1005653,P00201442,Female,51-55,52,0,Coimbatore,Western,Aviation,Food,3,11495,,
1005653,P00283142,Female,51-55,53,0,Coimbatore,Western,IT Sector,Clothing & Apparel,2,5312,,
1005654,P00119442,Female,26-35,27,1,Trichy,Central,Hospitality,Food,2,11667,,
1005654,P00260042,Female,26-35,27,1,Trichy,Central,Automobile,Footwear & Shoes,1,4690,,
1005654,P00238542,Female,26-35,26,0,Sivagangai,Central,Aviation,Stationery,4,16624,,
1005655,P00037142,Male,26-35,34,1,Trichy,Central,Hospitality,Household items,2,3791,,
1005655,P00003642,Male,26-35,31,0,Tiruvallur,Northern,Media,Food,1,11486,,
1005656,P00131042,Female,26-35,34,1,Tiruvarur,Southern,Automobile,Food,2,12035,,
1005657,P00025642,Male,51-55,52,0,Kanchipuram,Northern,Chemical,Clothing & Apparel,1,8838,,
1005657,P00057442,Female,51-55,53,0,Kanchipuram,Northern,Aviation,Sports Products,4,8437,,
1005658,P00167042,Female,55+,65,0,Chennai,Northern,Healthcare,Clothing & Apparel,1,5235,,
1005658,P00213042,Female,55+,91,1,Ariyalur,Central,IT Sector,Pet Care,3,2815,,
1005658,P00227942,Male,55+,92,0,Kanyakumari,Southern,Aviation,Footwear & Shoes,1,12865,,
1005659,P00130642,Female,26-35,29,1,Theni,Western,Banking,Food,3,11429,,
1005659,P00315742,Female,26-35,33,1,Sivagangai,Central,Construction,Electronics & Gadgets,4,9996,,
1005661,P00148042,Male,26-35,31,0,Coimbatore,Western,Healthcare,Tupperware,1,20606,,
1005661,P00120242,Male,26-35,26,0,Vellore,Northern,Govt,Clothing & Apparel,2,3548,,
1005663,P00226942,Male,36-45,37,0,Erode,Central,Retail,Clothing & Apparel,2,1852,,
1005664,P00111642,Female,18-25,20,0,Kanchipuram,Northern,Aviation,Auto,2,23365,,
1005664,P00178842,Female,18-25,22,0,Madurai,Southern,Aviation,Food,3,15582,,
1005664,P00105142,Female,18-25,20,0,Coimbatore,Western,Agriculture,Food,3,11385,,
1005665,P00156442,Female,18-25,24,0,Erode,Central,Aviation,Electronics & Gadgets,2,4113,,
1005667,P00271442,Female,36-45,41,1,Sivagangai,Central,IT Sector,Decor,4,3928,,
1005668,P00273442,Male,26-35,30,1,Trichy,Central,Hospitality,Electronics & Gadgets,2,6066,,
1005668,P00273442,Male,26-35,30,1,Vellore,Northern,Hospitality,Electronics & Gadgets,3,6066,,
1005671,P0097242,Female,26-35,32,0,Tirunelveli,Southern,Healthcare,Food,2,11510,,
1005674,P00114342,Male,36-45,39,0,Tiruvarur,Southern,Aviation,Clothing & Apparel,1,3618,,
1005675,P00338442,Female,36-45,40,1,Madurai,Southern,Hospitality,Electronics & Gadgets,2,7853,,
1005675,P00093642,Female,36-45,38,1,Salem,Western,Govt,Clothing & Apparel,3,6901,,
1005675,P00034142,Male,36-45,37,1,Salem,Western,IT Sector,Household items,4,1590,,
1005675,P00221442,Female,36-45,42,0,Theni,Western,Aviation,Clothing & Apparel,2,7012,,
1005676,P00112142,Male,26-35,35,0,Trichy,Central,IT Sector,Sports Products,1,13455,,
1005677,P00295342,Female,26-35,31,1,Kanyakumari,Southern,Food Processing,Sports Products,3,8235,,
1005677,P00130742,Female,26-35,35,1,Coimbatore,Western,Hospitality,Clothing & Apparel,4,5349,,
1005677,P00242742,Female,26-35,35,0,Coimbatore,Western,Food Processing,Household items,3,3088,,
1005677,P00317842,Female,26-35,32,0,Sivagangai,Central,Govt,Food,3,11388,,
1005677,P00250342,Male,26-35,26,0,Erode,Central,Banking,Electronics & Gadgets,1,7781,,
1005678,P00327842,Female,36-45,41,0,Tirunelveli,Southern,Lawyer,Food,4,3878,,
1005678,P00118242,Female,36-45,38,0,Sivagangai,Central,IT Sector,Footwear & Shoes,2,16608,,
1005679,P00034042,Female,36-45,37,0,Trichy,Central,Healthcare,Footwear & Shoes,3,12433,,
1005679,P00293842,Female,36-45,43,1,Coimbatore,Western,Healthcare,Food,4,11903,,
1005679,P00241242,Female,36-45,38,1,Coimbatore,Western,Healthcare,Food,3,4079,,
1005680,P00085242,Male,51-55,55,0,Madurai,Southern,Retail,Footwear & Shoes,3,16213,,
1005680,P00277642,Female,51-55,51,1,Trichy,Central,Food Processing,Footwear & Shoes,1,20511,,
1005680,P00321742,Female,51-55,55,0,Salem,Western,Food Processing,Electronics & Gadgets,2,4044,,
1005680,P00112142,Female,51-55,55,1,Coimbatore,Western,Banking,Food,3,15647,,
1005681,P00279442,Male,26-35,27,1,Kanyakumari,Southern,Agriculture,Clothing & Apparel,2,8878,,
1005681,P00108842,Male,26-35,27,1,Theni,Western,Healthcare,Household items,4,3090,,
1005681,P00059442,Male,26-35,27,1,Sivagangai,Central,Lawyer,Food,3,11843,,
1005682,P00159842,Female,18-25,19,1,Chennai,Northern,Food Processing,Food,3,8068,,
1005682,P00222142,Female,18-25,22,0,Ariyalur,Central,Retail,Games & Toys,3,9690,,
1005682,P00256542,Male,18-25,25,1,Sivagangai,Central,Chemical,Food,4,15795,,
1005682,P00161542,Female,18-25,24,1,Sivagangai,Central,Govt,Food,3,7855,,
1005683,P00037242,Male,18-25,20,0,Erode,Central,Textile,Sports Products,2,13367,,
1005684,P00278642,Female,18-25,20,0,Trichy,Central,Healthcare,Clothing & Apparel,2,7139,,
1005684,P00016842,Female,18-25,23,0,Trichy,Central,Agriculture,Office,1,575,,
1005684,P00222242,Female,18-25,24,0,Theni,Western,Govt,Food,4,15221,,
1005684,P00024742,Female,18-25,20,0,Sivagangai,Central,Automobile,Electronics & Gadgets,3,7838,,
1005686,P00215442,Female,55+,88,0,Kanchipuram,Northern,Chemical,Furniture,4,20304,,
1005686,P00022942,Male,55+,69,0,Kanchipuram,Northern,Aviation,Electronics & Gadgets,4,7805,,
1005686,P00093342,Female,55+,68,0,Madurai,Southern,Aviation,Clothing & Apparel,1,7033,,
1005686,P00276342,Female,55+,85,0,Sivagangai,Central,Healthcare,Clothing & Apparel,2,1715,,
1005689,P00148342,Male,26-35,26,0,Madurai,Southern,IT Sector,Electronics & Gadgets,1,7951,,
1005689,P00046142,Female,26-35,29,0,Tirunelveli,Southern,Healthcare,Food,2,19247,,
1005689,P00222842,Female,26-35,34,0,Chennai,Northern,Food Processing,Food,2,18960,,
1005689,P00056842,Female,26-35,35,1,Kanyakumari,Southern,Construction,Clothing & Apparel,3,6870,,
1005689,P00003242,Female,26-35,34,1,Theni,Western,IT Sector,Beauty,4,6040,,
1005689,P00275842,Female,26-35,29,1,Theni,Western,Hospitality,Beauty,1,1601,,
1005689,P00214342,Female,26-35,28,0,Sivagangai,Central,Lawyer,Food,1,15586,,
1005691,P00251242,Female,36-45,36,0,Coimbatore,Western,IT Sector,Decor,1,2245,,
1005691,P00087442,Female,36-45,44,0,Sivagangai,Central,Food Processing,Electronics & Gadgets,2,7837,,
1005692,P00136442,Male,26-35,30,0,Kanchipuram,Northern,Govt,Sports Products,3,11014,,
1005697,P00053942,Female,26-35,31,1,Sivagangai,Central,Govt,Clothing & Apparel,3,5193,,
1005698,P00196342,Female,36-45,39,0,Trichy,Central,Retail,Footwear & Shoes,3,16568,,
1005698,P00100442,Male,36-45,36,0,Trichy,Central,Healthcare,Sports Products,2,8248,,
1005698,P00110842,Female,36-45,43,0,Kanyakumari,Southern,Retail,Footwear & Shoes,4,16379,,
1005698,P00329242,Female,36-45,40,0,Theni,Western,Food Processing,Beauty,4,4609,,
1005698,P00192042,Female,36-45,41,0,Coimbatore,Western,Healthcare,Electronics & Gadgets,4,9805,,
1005699,P00115842,Female,36-45,45,0,Theni,Western,Chemical,Beauty,2,6103,,
1005701,P00249542,Female,26-35,26,0,Vellore,Northern,Food Processing,Clothing & Apparel,4,8838,,
1005703,P00088242,Female,55+,91,1,Vellore,Northern,IT Sector,Electronics & Gadgets,4,5989,,
1005705,P00029542,Male,18-25,19,1,Sivagangai,Central,Govt,Food,3,15557,,
1005709,P00120042,Female,18-25,21,1,Sivagangai,Central,Media,Food,4,19659,,
1005714,P00255842,Female,36-45,38,0,Trichy,Central,Govt,Clothing & Apparel,3,5195,,
1005716,P00102642,Female,0-17,15,0,Sivagangai,Central,Aviation,Sports Products,1,5445,,
1005717,P00207942,Female,26-35,35,1,Kanchipuram,Northern,IT Sector,Clothing & Apparel,3,5254,,
1005717,P00220342,Female,26-35,29,1,Trichy,Central,Hospitality,Office,1,762,,
1005717,P00127642,Female,26-35,30,1,Salem,Western,Food Processing,Clothing & Apparel,3,1726,,
1005717,P00253342,Female,26-35,30,1,Coimbatore,Western,Healthcare,Food,4,11714,,
1005717,P00288342,Female,26-35,31,1,Sivagangai,Central,IT Sector,Clothing & Apparel,2,5157,,
1005717,P00165942,Female,26-35,35,0,Sivagangai,Central,Retail,Beauty,3,1488,,
1005718,P00058042,Male,36-45,42,0,Ariyalur,Central,Banking,Food,3,19450,,
1005718,P00034442,Male,36-45,36,1,Kanyakumari,Southern,IT Sector,Games & Toys,3,13098,,
1005718,P00150142,Male,36-45,38,0,Kanyakumari,Southern,Govt,Clothing & Apparel,3,8767,,
1005720,P00127942,Female,26-35,30,0,Ariyalur,Central,Aviation,Electronics & Gadgets,4,8125,,
1005720,P00247042,Female,26-35,34,1,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,3,8125,,
1005720,P00313842,Male,26-35,31,1,Kanyakumari,Southern,IT Sector,Clothing & Apparel,1,5481,,
1005720,P00336942,Female,26-35,34,1,Salem,Western,Healthcare,Clothing & Apparel,2,6875,,
1005722,P00192942,Female,26-35,28,1,Madurai,Southern,Construction,Games & Toys,4,9717,,
1005722,P00319042,Female,26-35,31,0,Tirunelveli,Southern,IT Sector,Games & Toys,4,16458,,
1005722,P00217542,Female,26-35,33,0,Ariyalur,Central,Media,Games & Toys,4,12765,,
1005722,P00060242,Female,26-35,32,0,Cuddalore,Eastern,Healthcare,Electronics & Gadgets,1,7823,,
1005722,P00317942,Female,26-35,28,0,Salem,Western,Food Processing,Household items,3,3822,,
1005722,P00086142,Female,26-35,33,1,Sivagangai,Central,Media,Food,4,19204,,
1005726,P00113142,Female,26-35,29,0,Ariyalur,Central,Textile,Clothing & Apparel,4,3768,,
1005726,P00111542,Female,26-35,33,1,Coimbatore,Western,Aviation,Footwear & Shoes,1,16775,,
1005728,P00287242,Male,36-45,45,1,Kanchipuram,Northern,Chemical,Footwear & Shoes,3,8067,,
1005728,P00000542,Male,36-45,41,0,Kanchipuram,Northern,Chemical,Clothing & Apparel,4,6948,,
1005728,P00244142,Male,36-45,44,1,Trichy,Central,Healthcare,Clothing & Apparel,4,7087,,
1005729,P00173842,Female,18-25,18,0,Tirunelveli,Southern,Lawyer,Electronics & Gadgets,4,7944,,
1005729,P00246742,Female,18-25,19,0,Kanyakumari,Southern,IT Sector,Footwear & Shoes,3,16270,,
1005730,P00161442,Female,18-25,25,0,Sivagangai,Central,Chemical,Clothing & Apparel,2,8838,,
1005733,P00183342,Female,26-35,30,0,Kanchipuram,Northern,IT Sector,Sports Products,4,5619,,
1005733,P00222242,Female,26-35,35,0,Coimbatore,Western,IT Sector,Food,2,15314,,
1005733,P00085142,Female,26-35,34,0,Sivagangai,Central,Aviation,Decor,2,7879,,
1005733,P00085142,Female,26-35,34,0,Sivagangai,Central,Aviation,Electronics & Gadgets,3,7879,,
1005733,P00093342,Female,26-35,27,0,Sivagangai,Central,Construction,Food,1,4157,,
1005734,P00350142,Male,26-35,29,0,Chennai,Northern,IT Sector,Electronics & Gadgets,4,8039,,
1005734,P00265542,Male,26-35,29,0,Salem,Western,IT Sector,Food,4,7778,,
1005734,P00295942,Male,26-35,27,0,Theni,Western,Healthcare,Food,1,11656,,
1005734,P00273542,Male,26-35,32,0,Sivagangai,Central,Aviation,Clothing & Apparel,4,3447,,
1005735,P00073642,Female,26-35,32,1,Sivagangai,Central,Lawyer,Veterinary,4,1378,,
1005738,P00271142,Female,26-35,27,0,Trichy,Central,Aviation,Footwear & Shoes,3,12296,,
1005738,P00249542,Female,26-35,29,1,Trichy,Central,Automobile,Footwear & Shoes,4,4294,,
1005738,P00000642,Female,26-35,35,1,Tirunelveli,Southern,Food Processing,Electronics & Gadgets,3,8096,,
